id,datetime,cloud_cover,platform,constellation,collection
S2B_MSIL2A_20231109T092119_N0510_R093_T34TFL_20241109T182729,2023-11-09 09:21:19.024000+00:00,7.004406000000001,sentinel-2b,sentinel-2,sentinel-2-l2a
S2B_MSIL2A_20231116T091149_N0510_R050_T34TFK_20241103T043642,2023-11-16 09:11:49.024000+00:00,0.007473,sentinel-2b,sentinel-2,sentinel-2-l2a
S2B_MSIL2A_20231116T091149_N0510_R050_T34TFL_20241103T043642,2023-11-16 09:11:49.024000+00:00,0.023395,sentinel-2b,sentinel-2,sentinel-2-l2a
S2B_MSIL2A_20231116T091149_N0510_R050_T34TGL_20241103T043642,2023-11-16 09:11:49.024000+00:00,0.284706,sentinel-2b,sentinel-2,sentinel-2-l2a
S2B_MSIL2A_20231116T091149_N0510_R050_T35TKF_20241103T043642,2023-11-16 09:11:49.024000+00:00,0.708362,sentinel-2b,sentinel-2,sentinel-2-l2a
S2B_MSIL2A_20231116T091149_N0510_R050_T34TGK_20241103T043642,2023-11-16 09:11:49.024000+00:00,2.055736,sentinel-2b,sentinel-2,sentinel-2-l2a
S2B_MSIL2A_20231116T091149_N0510_R050_T35TKE_20241103T043642,2023-11-16 09:11:49.024000+00:00,4.621269,sentinel-2b,sentinel-2,sentinel-2-l2a
S2B_MSIL2A_20231119T092159_N0510_R093_T35TKE_20241103T010102,2023-11-19 09:21:59.024000+00:00,0.006744000000000001,sentinel-2b,sentinel-2,sentinel-2-l2a
S2B_MSIL2A_20231119T092159_N0510_R093_T34TGK_20241103T010102,2023-11-19 09:21:59.024000+00:00,0.007781,sentinel-2b,sentinel-2,sentinel-2-l2a
S2B_MSIL2A_20231119T092159_N0510_R093_T34TFK_20241103T010102,2023-11-19 09:21:59.024000+00:00,0.012943,sentinel-2b,sentinel-2,sentinel-2-l2a
S2B_MSIL2A_20231119T092159_N0510_R093_T35TKF_20241103T010102,2023-11-19 09:21:59.024000+00:00,1.9506410000000003,sentinel-2b,sentinel-2,sentinel-2-l2a
S2B_MSIL2A_20231119T092159_N0510_R093_T34TGL_20241103T010102,2023-11-19 09:21:59.024000+00:00,2.409262,sentinel-2b,sentinel-2,sentinel-2-l2a
S2B_MSIL2A_20231119T092159_N0510_R093_T34TFL_20241103T010102,2023-11-19 09:21:59.024000+00:00,2.835498,sentinel-2b,sentinel-2,sentinel-2-l2a
S2A_MSIL2A_20231121T091301_N0511_R050_T34TFL_20250807T015009,2023-11-21 09:13:01.024000+00:00,6.01,sentinel-2a,sentinel-2,sentinel-2-l2a
S2A_MSIL2A_20231121T091301_N0511_R050_T34TFK_20250807T015009,2023-11-21 09:13:01.024000+00:00,16.28,sentinel-2a,sentinel-2,sentinel-2-l2a
S2B_MSIL2A_20231209T092259_N0510_R093_T34TFK_20241113T230105,2023-12-09 09:22:59.024000+00:00,5.775186,sentinel-2b,sentinel-2,sentinel-2-l2a
S2B_MSIL2A_20231209T092259_N0510_R093_T34TFL_20241113T230105,2023-12-09 09:22:59.024000+00:00,6.031632,sentinel-2b,sentinel-2,sentinel-2-l2a
S2A_MSIL2A_20231211T091351_N0510_R050_T34TFK_20241102T170808,2023-12-11 09:13:51.024000+00:00,0.009514,sentinel-2a,sentinel-2,sentinel-2-l2a
S2A_MSIL2A_20231211T091351_N0510_R050_T34TFL_20241102T170808,2023-12-11 09:13:51.024000+00:00,0.014604,sentinel-2a,sentinel-2,sentinel-2-l2a
S2A_MSIL2A_20231211T091351_N0510_R050_T34TGL_20241102T170808,2023-12-11 09:13:51.024000+00:00,1.313285,sentinel-2a,sentinel-2,sentinel-2-l2a
S2A_MSIL2A_20231211T091351_N0510_R050_T35TKF_20241102T170808,2023-12-11 09:13:51.024000+00:00,1.372653,sentinel-2a,sentinel-2,sentinel-2-l2a
S2A_MSIL2A_20231211T091351_N0510_R050_T34TGK_20241102T170808,2023-12-11 09:13:51.024000+00:00,16.832273,sentinel-2a,sentinel-2,sentinel-2-l2a
S2B_MSIL2A_20231219T092319_N0510_R093_T34TFL_20231219T110223,2023-12-19 09:23:19.024000+00:00,0.0,sentinel-2b,sentinel-2,sentinel-2-l2a
S2B_MSIL2A_20231219T092319_N0510_R093_T34TFK_20231219T110223,2023-12-19 09:23:19.024000+00:00,0.01,sentinel-2b,sentinel-2,sentinel-2-l2a
S2B_MSIL2A_20231219T092319_N0510_R093_T35TKF_20231219T110223,2023-12-19 09:23:19.024000+00:00,0.23,sentinel-2b,sentinel-2,sentinel-2-l2a
S2B_MSIL2A_20231219T092319_N0510_R093_T34TGL_20231219T110223,2023-12-19 09:23:19.024000+00:00,0.27,sentinel-2b,sentinel-2,sentinel-2-l2a
S2B_MSIL2A_20231219T092319_N0510_R093_T34TGK_20231219T110223,2023-12-19 09:23:19.024000+00:00,0.75,sentinel-2b,sentinel-2,sentinel-2-l2a
S2B_MSIL2A_20231219T092319_N0510_R093_T35TKE_20231219T110223,2023-12-19 09:23:19.024000+00:00,0.88,sentinel-2b,sentinel-2,sentinel-2-l2a
S2A_MSIL2A_20231221T091401_N0510_R050_T34TFK_20231221T131950,2023-12-21 09:14:01.024000+00:00,0.01,sentinel-2a,sentinel-2,sentinel-2-l2a
S2A_MSIL2A_20231221T091401_N0510_R050_T34TFL_20231221T131950,2023-12-21 09:14:01.024000+00:00,0.02,sentinel-2a,sentinel-2,sentinel-2-l2a
S2A_MSIL2A_20231221T091401_N0510_R050_T35TKF_20231221T131950,2023-12-21 09:14:01.024000+00:00,2.75,sentinel-2a,sentinel-2,sentinel-2-l2a
S2A_MSIL2A_20231221T091401_N0510_R050_T34TGL_20231221T131950,2023-12-21 09:14:01.024000+00:00,2.84,sentinel-2a,sentinel-2,sentinel-2-l2a
S2A_MSIL2A_20231224T092411_N0510_R093_T35TKF_20231224T124455,2023-12-24 09:24:11.024000+00:00,9.12,sentinel-2a,sentinel-2,sentinel-2-l2a
S2A_MSIL2A_20231224T092411_N0510_R093_T34TGL_20231224T124455,2023-12-24 09:24:11.024000+00:00,9.15,sentinel-2a,sentinel-2,sentinel-2-l2a
S2B_MSIL2A_20231226T091309_N0510_R050_T34TFL_20231226T105807,2023-12-26 09:13:09.024000+00:00,0.0,sentinel-2b,sentinel-2,sentinel-2-l2a
S2B_MSIL2A_20231226T091309_N0510_R050_T34TGL_20231226T105807,2023-12-26 09:13:09.024000+00:00,9.29,sentinel-2b,sentinel-2,sentinel-2-l2a
S2B_MSIL2A_20231226T091309_N0510_R050_T35TKF_20231226T105807,2023-12-26 09:13:09.024000+00:00,9.4,sentinel-2b,sentinel-2,sentinel-2-l2a
S2B_MSIL2A_20231229T092319_N0510_R093_T35TKF_20231229T105749,2023-12-29 09:23:19.024000+00:00,12.13,sentinel-2b,sentinel-2,sentinel-2-l2a
S2B_MSIL2A_20231229T092319_N0510_R093_T34TGL_20231229T105749,2023-12-29 09:23:19.024000+00:00,12.66,sentinel-2b,sentinel-2,sentinel-2-l2a
S2B_MSIL2A_20231229T092319_N0510_R093_T34TFL_20231229T105749,2023-12-29 09:23:19.024000+00:00,17.64,sentinel-2b,sentinel-2,sentinel-2-l2a
S2A_MSIL2A_20231231T091401_N0510_R050_T34TFL_20231231T123547,2023-12-31 09:14:01.024000+00:00,15.68,sentinel-2a,sentinel-2,sentinel-2-l2a
S2B_MSIL2A_20240108T092259_N0510_R093_T35TKE_20240108T105843,2024-01-08 09:22:59.024000+00:00,2.05,sentinel-2b,sentinel-2,sentinel-2-l2a
S2B_MSIL2A_20240108T092259_N0510_R093_T34TGK_20240108T105843,2024-01-08 09:22:59.024000+00:00,4.16,sentinel-2b,sentinel-2,sentinel-2-l2a
S2A_MSIL2A_20240113T092331_N0510_R093_T34TFL_20240113T124153,2024-01-13 09:23:31.024000+00:00,3.23,sentinel-2a,sentinel-2,sentinel-2-l2a
S2A_MSIL2A_20240113T092331_N0510_R093_T35TKF_20240113T124153,2024-01-13 09:23:31.024000+00:00,5.1,sentinel-2a,sentinel-2,sentinel-2-l2a
S2A_MSIL2A_20240113T092331_N0510_R093_T34TGL_20240113T124153,2024-01-13 09:23:31.024000+00:00,5.34,sentinel-2a,sentinel-2,sentinel-2-l2a
S2A_MSIL2A_20240123T092301_N0510_R093_T35TKF_20240123T121550,2024-01-23 09:23:01.024000+00:00,0.21,sentinel-2a,sentinel-2,sentinel-2-l2a
S2A_MSIL2A_20240123T092301_N0510_R093_T34TGL_20240123T121550,2024-01-23 09:23:01.024000+00:00,0.21,sentinel-2a,sentinel-2,sentinel-2-l2a
S2A_MSIL2A_20240123T092301_N0510_R093_T34TFL_20240123T121550,2024-01-23 09:23:01.024000+00:00,0.55,sentinel-2a,sentinel-2,sentinel-2-l2a
S2A_MSIL2A_20240123T092301_N0510_R093_T34TFK_20240123T121550,2024-01-23 09:23:01.024000+00:00,7.34,sentinel-2a,sentinel-2,sentinel-2-l2a
S2A_MSIL2A_20240123T092301_N0510_R093_T34TGK_20240123T121550,2024-01-23 09:23:01.024000+00:00,13.13,sentinel-2a,sentinel-2,sentinel-2-l2a
S2A_MSIL2A_20240123T092301_N0510_R093_T35TKE_20240123T121550,2024-01-23 09:23:01.024000+00:00,14.81,sentinel-2a,sentinel-2,sentinel-2-l2a
S2B_MSIL2A_20240128T092139_N0510_R093_T34TGL_20240128T104253,2024-01-28 09:21:39.024000+00:00,3.9,sentinel-2b,sentinel-2,sentinel-2-l2a
S2B_MSIL2A_20240128T092139_N0510_R093_T35TKF_20240128T104253,2024-01-28 09:21:39.024000+00:00,4.22,sentinel-2b,sentinel-2,sentinel-2-l2a
S2B_MSIL2A_20240128T092139_N0510_R093_T34TFK_20240128T104253,2024-01-28 09:21:39.024000+00:00,6.9,sentinel-2b,sentinel-2,sentinel-2-l2a
S2B_MSIL2A_20240128T092139_N0510_R093_T34TGK_20240128T104253,2024-01-28 09:21:39.024000+00:00,7.57,sentinel-2b,sentinel-2,sentinel-2-l2a
S2B_MSIL2A_20240128T092139_N0510_R093_T35TKE_20240128T104253,2024-01-28 09:21:39.024000+00:00,9.27,sentinel-2b,sentinel-2,sentinel-2-l2a
S2B_MSIL2A_20240128T092139_N0510_R093_T34TFL_20240128T104253,2024-01-28 09:21:39.024000+00:00,14.65,sentinel-2b,sentinel-2,sentinel-2-l2a
S2A_MSIL2A_20240130T091221_N0510_R050_T34TFL_20240130T122055,2024-01-30 09:12:21.024000+00:00,0.02,sentinel-2a,sentinel-2,sentinel-2-l2a
S2A_MSIL2A_20240130T091221_N0510_R050_T34TFK_20240130T122055,2024-01-30 09:12:21.024000+00:00,9.51,sentinel-2a,sentinel-2,sentinel-2-l2a
S2A_MSIL2A_20240130T091221_N0510_R050_T34TGL_20240130T122055,2024-01-30 09:12:21.024000+00:00,14.26,sentinel-2a,sentinel-2,sentinel-2-l2a
S2A_MSIL2A_20240130T091221_N0510_R050_T35TKF_20240130T122055,2024-01-30 09:12:21.024000+00:00,16.07,sentinel-2a,sentinel-2,sentinel-2-l2a
S2A_MSIL2A_20240209T091131_N0510_R050_T34TFK_20240209T121852,2024-02-09 09:11:31.024000+00:00,2.49,sentinel-2a,sentinel-2,sentinel-2-l2a
S2A_MSIL2A_20240209T091131_N0510_R050_T34TFL_20240209T121852,2024-02-09 09:11:31.024000+00:00,12.16,sentinel-2a,sentinel-2,sentinel-2-l2a
S2A_MSIL2A_20240209T091131_N0510_R050_T34TGK_20240209T121852,2024-02-09 09:11:31.024000+00:00,12.61,sentinel-2a,sentinel-2,sentinel-2-l2a
S2A_MSIL2A_20240209T091131_N0510_R050_T35TKE_20240209T121852,2024-02-09 09:11:31.024000+00:00,13.22,sentinel-2a,sentinel-2,sentinel-2-l2a
S2A_MSIL2A_20240209T091131_N0510_R050_T35TKF_20240209T121852,2024-02-09 09:11:31.024000+00:00,17.15,sentinel-2a,sentinel-2,sentinel-2-l2a
S2A_MSIL2A_20240209T091131_N0510_R050_T34TGL_20240209T121852,2024-02-09 09:11:31.024000+00:00,17.45,sentinel-2a,sentinel-2,sentinel-2-l2a
S2B_MSIL2A_20240217T092029_N0510_R093_T34TFL_20240217T105803,2024-02-17 09:20:29.024000+00:00,0.76,sentinel-2b,sentinel-2,sentinel-2-l2a
S2B_MSIL2A_20240217T092029_N0510_R093_T34TFK_20240217T105803,2024-02-17 09:20:29.024000+00:00,13.53,sentinel-2b,sentinel-2,sentinel-2-l2a
S2B_MSIL2A_20240217T092029_N0510_R093_T34TGL_20240217T105803,2024-02-17 09:20:29.024000+00:00,13.73,sentinel-2b,sentinel-2,sentinel-2-l2a
S2B_MSIL2A_20240217T092029_N0510_R093_T35TKF_20240217T105803,2024-02-17 09:20:29.024000+00:00,14.19,sentinel-2b,sentinel-2,sentinel-2-l2a
S2A_MSIL2A_20240222T092031_N0510_R093_T34TFL_20240222T124653,2024-02-22 09:20:31.024000+00:00,4.11,sentinel-2a,sentinel-2,sentinel-2-l2a
S2A_MSIL2A_20240222T092031_N0510_R093_T34TFK_20240222T124653,2024-02-22 09:20:31.024000+00:00,7.9,sentinel-2a,sentinel-2,sentinel-2-l2a
S2B_MSIL2A_20240224T090859_N0510_R050_T35TKE_20240224T104230,2024-02-24 09:08:59.024000+00:00,0.4,sentinel-2b,sentinel-2,sentinel-2-l2a
S2B_MSIL2A_20240224T090859_N0510_R050_T34TGK_20240224T104230,2024-02-24 09:08:59.024000+00:00,0.53,sentinel-2b,sentinel-2,sentinel-2-l2a
S2B_MSIL2A_20240224T090859_N0510_R050_T34TFK_20240224T104230,2024-02-24 09:08:59.024000+00:00,3.51,sentinel-2b,sentinel-2,sentinel-2-l2a
S2B_MSIL2A_20240224T090859_N0510_R050_T34TFL_20240224T104230,2024-02-24 09:08:59.024000+00:00,12.28,sentinel-2b,sentinel-2,sentinel-2-l2a
S2B_MSIL2A_20240227T091839_N0510_R093_T35TKF_20240227T105631,2024-02-27 09:18:39.024000+00:00,1.52,sentinel-2b,sentinel-2,sentinel-2-l2a
S2B_MSIL2A_20240227T091839_N0510_R093_T34TGL_20240227T105631,2024-02-27 09:18:39.024000+00:00,1.65,sentinel-2b,sentinel-2,sentinel-2-l2a
S2B_MSIL2A_20240227T091839_N0510_R093_T35TKE_20240227T105631,2024-02-27 09:18:39.024000+00:00,10.38,sentinel-2b,sentinel-2,sentinel-2-l2a
S2B_MSIL2A_20240227T091839_N0510_R093_T34TGK_20240227T105631,2024-02-27 09:18:39.024000+00:00,12.13,sentinel-2b,sentinel-2,sentinel-2-l2a
S2A_MSIL2A_20240303T092031_N0510_R093_T34TFL_20240303T125759,2024-03-03 09:20:31.024000+00:00,7.27,sentinel-2a,sentinel-2,sentinel-2-l2a
S2A_MSIL2A_20240313T092031_N0510_R093_T34TFK_20240313T121552,2024-03-13 09:20:31.024000+00:00,9.38,sentinel-2a,sentinel-2,sentinel-2-l2a
S2B_MSIL2A_20240315T090659_N0510_R050_T34TFL_20240315T104803,2024-03-15 09:06:59.024000+00:00,12.18,sentinel-2b,sentinel-2,sentinel-2-l2a
S2B_MSIL2A_20240318T091659_N0510_R093_T35TKE_20240318T121437,2024-03-18 09:16:59.024000+00:00,2.23,sentinel-2b,sentinel-2,sentinel-2-l2a
S2B_MSIL2A_20240318T091659_N0510_R093_T34TGK_20240318T121437,2024-03-18 09:16:59.024000+00:00,2.59,sentinel-2b,sentinel-2,sentinel-2-l2a
S2B_MSIL2A_20240318T091659_N0510_R093_T34TFK_20240318T121437,2024-03-18 09:16:59.024000+00:00,8.28,sentinel-2b,sentinel-2,sentinel-2-l2a
S2B_MSIL2A_20240318T091659_N0510_R093_T35TKF_20240318T121437,2024-03-18 09:16:59.024000+00:00,12.14,sentinel-2b,sentinel-2,sentinel-2-l2a
S2B_MSIL2A_20240318T091659_N0510_R093_T34TGL_20240318T121437,2024-03-18 09:16:59.024000+00:00,12.36,sentinel-2b,sentinel-2,sentinel-2-l2a
S2B_MSIL2A_20240318T091659_N0510_R093_T34TFL_20240318T121437,2024-03-18 09:16:59.024000+00:00,14.65,sentinel-2b,sentinel-2,sentinel-2-l2a
S2A_MSIL2A_20240320T090651_N0510_R050_T34TFL_20240320T122651,2024-03-20 09:06:51.024000+00:00,0.88,sentinel-2a,sentinel-2,sentinel-2-l2a
S2A_MSIL2A_20240320T090651_N0510_R050_T34TGL_20240320T122651,2024-03-20 09:06:51.024000+00:00,19.67,sentinel-2a,sentinel-2,sentinel-2-l2a
S2A_MSIL2A_20240323T092031_N0510_R093_T35TKE_20240323T125850,2024-03-23 09:20:31.024000+00:00,3.83,sentinel-2a,sentinel-2,sentinel-2-l2a
S2A_MSIL2A_20240323T092031_N0510_R093_T35TKF_20240323T125850,2024-03-23 09:20:31.024000+00:00,4.66,sentinel-2a,sentinel-2,sentinel-2-l2a
S2A_MSIL2A_20240323T092031_N0510_R093_T34TGL_20240323T125850,2024-03-23 09:20:31.024000+00:00,4.67,sentinel-2a,sentinel-2,sentinel-2-l2a
S2A_MSIL2A_20240323T092031_N0510_R093_T34TFL_20240323T125850,2024-03-23 09:20:31.024000+00:00,4.87,sentinel-2a,sentinel-2,sentinel-2-l2a
S2A_MSIL2A_20240323T092031_N0510_R093_T34TGK_20240323T125850,2024-03-23 09:20:31.024000+00:00,5.11,sentinel-2a,sentinel-2,sentinel-2-l2a
S2A_MSIL2A_20240323T092031_N0510_R093_T34TFK_20240323T125850,2024-03-23 09:20:31.024000+00:00,8.5,sentinel-2a,sentinel-2,sentinel-2-l2a
S2B_MSIL2A_20240328T091559_N0510_R093_T34TFK_20240328T121323,2024-03-28 09:15:59.024000+00:00,2.53,sentinel-2b,sentinel-2,sentinel-2-l2a
S2B_MSIL2A_20240328T091559_N0510_R093_T34TFL_20240328T121323,2024-03-28 09:15:59.024000+00:00,9.65,sentinel-2b,sentinel-2,sentinel-2-l2a
S2A_MSIL2A_20240330T090551_N0510_R050_T34TFL_20240330T121454,2024-03-30 09:05:51.024000+00:00,0.02,sentinel-2a,sentinel-2,sentinel-2-l2a
S2B_MSIL2A_20240404T090549_N0510_R050_T34TGK_20240404T115134,2024-04-04 09:05:49.024000+00:00,0.0,sentinel-2b,sentinel-2,sentinel-2-l2a
S2B_MSIL2A_20240404T090549_N0510_R050_T34TFK_20240404T115134,2024-04-04 09:05:49.024000+00:00,0.01,sentinel-2b,sentinel-2,sentinel-2-l2a
S2B_MSIL2A_20240404T090549_N0510_R050_T34TFL_20240404T115134,2024-04-04 09:05:49.024000+00:00,0.02,sentinel-2b,sentinel-2,sentinel-2-l2a
S2B_MSIL2A_20240404T090549_N0510_R050_T35TKE_20240404T115134,2024-04-04 09:05:49.024000+00:00,0.06,sentinel-2b,sentinel-2,sentinel-2-l2a
S2B_MSIL2A_20240404T090549_N0510_R050_T34TGL_20240404T115134,2024-04-04 09:05:49.024000+00:00,0.74,sentinel-2b,sentinel-2,sentinel-2-l2a
S2B_MSIL2A_20240404T090549_N0510_R050_T35TKF_20240404T115134,2024-04-04 09:05:49.024000+00:00,1.33,sentinel-2b,sentinel-2,sentinel-2-l2a
S2B_MSIL2A_20240407T091549_N0510_R093_T35TKE_20240407T110040,2024-04-07 09:15:49.024000+00:00,10.14,sentinel-2b,sentinel-2,sentinel-2-l2a
S2B_MSIL2A_20240407T091549_N0510_R093_T34TGK_20240407T110040,2024-04-07 09:15:49.024000+00:00,15.2,sentinel-2b,sentinel-2,sentinel-2-l2a
S2A_MSIL2A_20240409T090551_N0510_R050_T34TFK_20240409T123552,2024-04-09 09:05:51.024000+00:00,0.01,sentinel-2a,sentinel-2,sentinel-2-l2a
S2A_MSIL2A_20240409T090551_N0510_R050_T34TFL_20240409T123552,2024-04-09 09:05:51.024000+00:00,0.15,sentinel-2a,sentinel-2,sentinel-2-l2a
S2A_MSIL2A_20240409T090551_N0510_R050_T35TKE_20240409T123552,2024-04-09 09:05:51.024000+00:00,3.15,sentinel-2a,sentinel-2,sentinel-2-l2a
S2A_MSIL2A_20240409T090551_N0510_R050_T34TGK_20240409T123552,2024-04-09 09:05:51.024000+00:00,3.15,sentinel-2a,sentinel-2,sentinel-2-l2a
S2A_MSIL2A_20240409T090551_N0510_R050_T35TKF_20240409T123552,2024-04-09 09:05:51.024000+00:00,5.19,sentinel-2a,sentinel-2,sentinel-2-l2a
S2A_MSIL2A_20240409T090551_N0510_R050_T34TGL_20240409T123552,2024-04-09 09:05:51.024000+00:00,5.31,sentinel-2a,sentinel-2,sentinel-2-l2a
S2A_MSIL2A_20240412T092031_N0510_R093_T35TKE_20240412T134550,2024-04-12 09:20:31.025000+00:00,2.05,sentinel-2a,sentinel-2,sentinel-2-l2a
S2A_MSIL2A_20240412T092031_N0510_R093_T34TFL_20240412T134550,2024-04-12 09:20:31.025000+00:00,2.96,sentinel-2a,sentinel-2,sentinel-2-l2a
S2A_MSIL2A_20240412T092031_N0510_R093_T34TGK_20240412T134550,2024-04-12 09:20:31.025000+00:00,3.47,sentinel-2a,sentinel-2,sentinel-2-l2a
S2A_MSIL2A_20240412T092031_N0510_R093_T34TFK_20240412T134550,2024-04-12 09:20:31.025000+00:00,11.59,sentinel-2a,sentinel-2,sentinel-2-l2a
S2B_MSIL2A_20240414T090559_N0510_R050_T34TFL_20240414T104805,2024-04-14 09:05:59.024000+00:00,0.25,sentinel-2b,sentinel-2,sentinel-2-l2a
S2B_MSIL2A_20240414T090559_N0510_R050_T34TFK_20240414T104805,2024-04-14 09:05:59.024000+00:00,0.97,sentinel-2b,sentinel-2,sentinel-2-l2a
S2B_MSIL2A_20240414T090559_N0510_R050_T35TKE_20240414T104805,2024-04-14 09:05:59.024000+00:00,1.06,sentinel-2b,sentinel-2,sentinel-2-l2a
S2B_MSIL2A_20240414T090559_N0510_R050_T34TGK_20240414T104805,2024-04-14 09:05:59.024000+00:00,1.18,sentinel-2b,sentinel-2,sentinel-2-l2a
S2B_MSIL2A_20240414T090559_N0510_R050_T34TGL_20240414T104805,2024-04-14 09:05:59.024000+00:00,5.04,sentinel-2b,sentinel-2,sentinel-2-l2a
S2B_MSIL2A_20240414T090559_N0510_R050_T35TKF_20240414T104805,2024-04-14 09:05:59.024000+00:00,5.63,sentinel-2b,sentinel-2,sentinel-2-l2a
S2B_MSIL2A_20240424T090549_N0510_R050_T34TFL_20240424T104731,2024-04-24 09:05:49.024000+00:00,10.0,sentinel-2b,sentinel-2,sentinel-2-l2a
S2B_MSIL2A_20240424T090549_N0510_R050_T34TFK_20240424T104731,2024-04-24 09:05:49.024000+00:00,16.54,sentinel-2b,sentinel-2,sentinel-2-l2a
S2A_MSIL2A_20240429T090601_N0510_R050_T35TKE_20240429T123246,2024-04-29 09:06:01.024000+00:00,3.84,sentinel-2a,sentinel-2,sentinel-2-l2a
S2A_MSIL2A_20240429T090601_N0510_R050_T34TGK_20240429T123246,2024-04-29 09:06:01.024000+00:00,4.54,sentinel-2a,sentinel-2,sentinel-2-l2a
S2A_MSIL2A_20240429T090601_N0510_R050_T34TFL_20240429T123246,2024-04-29 09:06:01.024000+00:00,9.03,sentinel-2a,sentinel-2,sentinel-2-l2a
S2A_MSIL2A_20240429T090601_N0510_R050_T34TFK_20240429T123246,2024-04-29 09:06:01.024000+00:00,11.02,sentinel-2a,sentinel-2,sentinel-2-l2a
S2B_MSIL2A_20240507T091549_N0510_R093_T34TGK_20240507T105905,2024-05-07 09:15:49.024000+00:00,14.35,sentinel-2b,sentinel-2,sentinel-2-l2a
S2B_MSIL2A_20240507T091549_N0510_R093_T34TFL_20240507T105905,2024-05-07 09:15:49.024000+00:00,15.26,sentinel-2b,sentinel-2,sentinel-2-l2a
S2B_MSIL2A_20240507T091549_N0510_R093_T35TKE_20240507T105905,2024-05-07 09:15:49.024000+00:00,15.28,sentinel-2b,sentinel-2,sentinel-2-l2a
S2B_MSIL2A_20240507T091549_N0510_R093_T34TFK_20240507T105905,2024-05-07 09:15:49.024000+00:00,17.45,sentinel-2b,sentinel-2,sentinel-2-l2a
S2B_MSIL2A_20240507T091549_N0510_R093_T34TGL_20240507T105905,2024-05-07 09:15:49.024000+00:00,18.7,sentinel-2b,sentinel-2,sentinel-2-l2a
S2B_MSIL2A_20240507T091549_N0510_R093_T35TKF_20240507T105905,2024-05-07 09:15:49.024000+00:00,19.69,sentinel-2b,sentinel-2,sentinel-2-l2a
S2A_MSIL2A_20240512T092031_N0510_R093_T35TKE_20240512T124800,2024-05-12 09:20:31.024000+00:00,4.83,sentinel-2a,sentinel-2,sentinel-2-l2a
S2A_MSIL2A_20240512T092031_N0510_R093_T34TGK_20240512T124800,2024-05-12 09:20:31.024000+00:00,5.43,sentinel-2a,sentinel-2,sentinel-2-l2a
S2A_MSIL2A_20240522T092031_N0510_R093_T34TGK_20240522T134351,2024-05-22 09:20:31.024000+00:00,0.15,sentinel-2a,sentinel-2,sentinel-2-l2a
S2A_MSIL2A_20240522T092031_N0510_R093_T35TKE_20240522T134351,2024-05-22 09:20:31.024000+00:00,0.19,sentinel-2a,sentinel-2,sentinel-2-l2a
S2A_MSIL2A_20240522T092031_N0510_R093_T34TFK_20240522T134351,2024-05-22 09:20:31.024000+00:00,1.46,sentinel-2a,sentinel-2,sentinel-2-l2a
S2A_MSIL2A_20240522T092031_N0510_R093_T34TGL_20240522T134351,2024-05-22 09:20:31.024000+00:00,2.44,sentinel-2a,sentinel-2,sentinel-2-l2a
S2A_MSIL2A_20240522T092031_N0510_R093_T35TKF_20240522T134351,2024-05-22 09:20:31.024000+00:00,2.64,sentinel-2a,sentinel-2,sentinel-2-l2a
S2A_MSIL2A_20240522T092031_N0510_R093_T34TFL_20240522T134351,2024-05-22 09:20:31.024000+00:00,4.21,sentinel-2a,sentinel-2,sentinel-2-l2a
S2B_MSIL2A_20240524T090559_N0510_R050_T34TFK_20240524T115147,2024-05-24 09:05:59.024000+00:00,3.62,sentinel-2b,sentinel-2,sentinel-2-l2a
S2B_MSIL2A_20240524T090559_N0510_R050_T35TKE_20240524T115147,2024-05-24 09:05:59.024000+00:00,4.56,sentinel-2b,sentinel-2,sentinel-2-l2a
S2B_MSIL2A_20240524T090559_N0510_R050_T34TGK_20240524T115147,2024-05-24 09:05:59.024000+00:00,5.26,sentinel-2b,sentinel-2,sentinel-2-l2a
S2B_MSIL2A_20240524T090559_N0510_R050_T34TGL_20240524T115147,2024-05-24 09:05:59.024000+00:00,19.58,sentinel-2b,sentinel-2,sentinel-2-l2a
S2A_MSIL2A_20240529T090641_N0510_R050_T35TKE_20240529T145154,2024-05-29 09:06:41.024000+00:00,14.09,sentinel-2a,sentinel-2,sentinel-2-l2a
S2A_MSIL2A_20240529T090641_N0510_R050_T34TFK_20240529T145154,2024-05-29 09:06:41.024000+00:00,14.28,sentinel-2a,sentinel-2,sentinel-2-l2a
S2A_MSIL2A_20240529T090641_N0510_R050_T34TGK_20240529T145154,2024-05-29 09:06:41.024000+00:00,15.0,sentinel-2a,sentinel-2,sentinel-2-l2a
S2A_MSIL2A_20240529T090641_N0510_R050_T34TFL_20240529T145154,2024-05-29 09:06:41.024000+00:00,18.71,sentinel-2a,sentinel-2,sentinel-2-l2a
S2A_MSIL2A_20240601T092031_N0510_R093_T34TFK_20240601T133252,2024-06-01 09:20:31.024000+00:00,0.67,sentinel-2a,sentinel-2,sentinel-2-l2a
S2A_MSIL2A_20240601T092031_N0510_R093_T34TGL_20240601T133252,2024-06-01 09:20:31.024000+00:00,1.46,sentinel-2a,sentinel-2,sentinel-2-l2a
S2A_MSIL2A_20240601T092031_N0510_R093_T35TKF_20240601T133252,2024-06-01 09:20:31.024000+00:00,1.56,sentinel-2a,sentinel-2,sentinel-2-l2a
S2A_MSIL2A_20240601T092031_N0510_R093_T34TGK_20240601T133252,2024-06-01 09:20:31.024000+00:00,2.64,sentinel-2a,sentinel-2,sentinel-2-l2a
