acq_datetime,coverage_frac,tiles_count,min_cloud,max_cloud,has_full_cover
2024-07-03T09:05:59.024000+00:00,0.1383019977254828,4,0.7,4.47,False
2024-07-06T09:15:59.024000+00:00,1.0000000000000029,6,5.14,17.26,True
2024-07-08T09:06:01.024000+00:00,0.2487150503373259,6,0.0,0.02,False
2024-07-11T09:20:31.024000+00:00,1.0000000000000029,6,3.21,11.85,True
2024-07-26T09:15:59.024000+00:00,1.0000000000000029,6,1.14,9.58,True
2024-07-28T09:06:01.024000+00:00,0.24738004709214337,6,0.47,3.97,False
2024-07-31T09:20:31.024000+00:00,0.05655044789535112,2,10.63,15.09,False
2024-08-02T09:05:59.024000+00:00,0.2434355836167257,6,0.0,0.53,False
2024-08-05T09:15:59.024000+00:00,0.6523794283429935,1,5.62,5.62,False
2024-08-07T09:05:51.024000+00:00,0.24395903286846382,6,1.72,8.57,False
2024-08-10T09:20:31.024000+00:00,0.8513770395870994,2,8.68,13.33,False
2024-08-12T09:05:59.024000+00:00,0.2576572461447019,6,0.01,0.89,False
2024-08-15T09:15:59.024000+00:00,1.0000000000000029,6,0.0,0.15,True
2024-08-17T09:05:51.024000+00:00,0.24407167307906047,6,0.0,1.9,False
2024-08-20T09:20:31.024000+00:00,0.366140655513632,3,11.7,16.49,False
2024-08-22T09:05:49.024000+00:00,0.24325442863936822,6,0.41,7.6,False
2024-08-25T09:15:49.024000+00:00,0.5371923318055846,3,11.61,13.7,False
2024-08-27T09:05:51.024000+00:00,0.24130894121253835,6,0.0,2.05,False
2024-09-04T09:15:59.024000+00:00,0.8077005289981213,5,8.36,16.0,False
2024-09-06T09:05:51.024000+00:00,0.2516729521748893,6,0.0,15.47,False
2024-09-09T09:20:31.024000+00:00,0.22111122711547854,2,8.9,9.92,False
2024-09-14T09:20:29.024000+00:00,0.05654509398726212,2,18.64,19.26,False
2024-09-16T09:06:21.024000+00:00,0.2478865553057384,5,1.2,19.97,False
2024-09-21T09:05:59.024000+00:00,0.1154225137140192,3,7.79,14.48,False
2024-09-26T09:07:31.024000+00:00,0.25491634657666057,6,0.46,2.47,False
2024-10-01T09:07:09.024000+00:00,0.25598941735647307,6,0.05,1.76,False
2024-10-04T09:20:29.024000+00:00,0.5371923318055848,5,2.16,4.12,False
2024-10-06T09:08:41.024000+00:00,0.2291526839590732,3,6.4,18.88,False
2024-10-16T09:09:41.024000+00:00,0.24871225085271145,6,0.56,2.1,False
2024-10-21T09:09:29.024000+00:00,0.25790844299662974,6,0.23,18.79,False
2024-10-24T09:19:39.024000+00:00,1.0000000000000013,4,0.05,4.09,True
2024-10-26T09:10:51.024000+00:00,0.25505609073152224,6,0.01,1.52,False
2024-10-29T09:21:11.024000+00:00,0.5371923318055847,5,6.75,19.61,False
2024-10-31T09:10:29.024000+00:00,0.025818976814751284,1,16.65,16.65,False
2024-11-05T09:11:51.024000+00:00,0.21520153169522674,2,2.07,2.36,False
2024-11-08T09:22:01.024000+00:00,1.0000000000000029,6,0.0,3.73,True
2024-11-18T09:22:51.024000+00:00,1.0000000000000013,4,0.92,15.27,True
2024-11-20T09:12:09.024000+00:00,0.13715938858799634,4,0.01,15.45,False
2024-11-23T09:22:19.024000+00:00,0.05654588214620209,2,17.38,19.35,False
2024-11-25T09:13:21.024000+00:00,0.09535173687707156,2,0.01,0.01,False
2024-12-03T09:22:59.024000+00:00,0.221111138201812,2,11.41,12.41,False
2024-12-13T09:23:09.024000+00:00,1.0000000000000029,6,0.01,17.89,True
2024-12-18T09:24:11.024000+00:00,1.0000000000000029,6,0.0,7.43,True
2024-12-28T09:24:11.024000+00:00,0.3661305562317848,3,7.92,10.36,False
2024-12-30T09:13:09.024000+00:00,0.24961661032448532,4,0.0,3.14,False
2025-01-02T09:23:09.024000+00:00,0.6523794283429935,1,11.82,11.82,False
2025-01-04T09:13:51.024000+00:00,0.24759775405717466,4,0.11,7.58,False
2025-01-17T09:23:21.024000+00:00,1.0000000000000029,6,1.62,17.44,True
2025-01-19T09:12:19.024000+00:00,0.24451551002773303,6,0.01,1.73,False
2025-01-22T09:22:09.024000+00:00,0.6523794283429935,1,19.82,19.82,False
2025-01-27T09:23:11.025000+00:00,0.6523794283429935,1,10.21,10.21,False
2025-01-29T09:11:29.024000+00:00,0.08264639571462722,1,18.711062,18.711062,False
2025-02-01T09:21:19.024000+00:00,0.6921749683197372,3,7.2,19.4,False
2025-02-06T09:22:11.025000+00:00,0.8513770395870994,2,0.036894,3.248264,False
2025-02-08T09:10:39.024000+00:00,0.22943294463713224,3,2.19,8.44,False
2025-02-11T09:20:29.024000+00:00,0.22111117131423094,2,7.59,7.66,False
2025-02-21T09:20:29.024000+00:00,0.6523794283429935,1,14.57,14.57,False
2025-03-05T09:09:11.025000+00:00,0.25707937938320347,6,0.019039,4.608649,False
2025-03-08T09:20:51.025000+00:00,1.0000000000000029,6,0.741818,3.567719,True
2025-03-10T09:07:09.024000+00:00,0.2582601333919537,6,2.71,12.64,False
2025-03-15T09:07:51.025000+00:00,0.05673856070768597,2,16.943891,18.25477,False
2025-03-17T09:13:21.024000+00:00,0.2480776151974609,4,0.34,6.51,False
2025-03-20T09:05:59.024000+00:00,0.2564378344948395,6,1.058634,11.924493,False
2025-03-20T09:22:31.024000+00:00,1.0000000000000029,6,1.105551,3.566889,True
2025-03-28T09:20:51.025000+00:00,0.3330357862788349,1,19.059396,19.059396,False
2025-04-06T09:13:21.024000+00:00,0.07941836142221201,4,4.252359,16.223544,False
2025-04-09T09:05:59.024000+00:00,0.25413710297644404,6,1.676979,14.082494,False
2025-04-09T09:20:41.024000+00:00,1.0000000000000029,6,4.202554,14.221771,True
2025-04-16T09:10:31.024000+00:00,0.13018992338745397,3,0.07798,17.419232,False
2025-04-19T09:05:59.024000+00:00,0.14178443289895404,3,0.09296,16.912283,False
2025-04-19T09:22:31.024000+00:00,0.884469194093845,4,0.848547,12.643403,False
2025-04-29T09:05:59.024000+00:00,0.23722682418554605,3,0.626093,1.621712,False
2025-04-29T09:20:41.024000+00:00,0.8011899190892113,3,0.308957,1.753761,False
2025-05-02T09:20:29.024000+00:00,0.8844668807961131,4,3.492713,17.638767,False
2025-05-04T09:06:11.025000+00:00,0.09305445526085879,1,12.055419,12.055419,False
2025-05-07T09:20:51.025000+00:00,0.05654026534867657,2,3.599669,5.879444,False
2025-05-17T09:20:51.025000+00:00,0.8077005289981216,5,0.438073,19.036154,False
2025-05-19T09:05:59.024000+00:00,0.2547909138906482,6,0.156295,5.864317,False
2025-05-19T09:20:41.024000+00:00,1.0000000000000029,6,1.184382,8.915813,True
2025-05-22T09:20:29.024000+00:00,0.22111126271615647,2,11.382,12.814702,False
2025-05-26T09:10:41.024000+00:00,0.08073226619794947,3,2.037347,4.605788,False
2025-05-27T09:20:51.025000+00:00,0.3661271972681211,3,6.864659,11.450247,False
2025-05-29T09:05:59.024000+00:00,0.025818976814751284,1,19.305812,19.305812,False
2025-06-03T09:06:11.025000+00:00,0.259456600275753,6,0.011672,3.498795,False
2025-06-06T09:20:51.025000+00:00,1.0000000000000029,6,5.101167,12.703754,True
2025-06-08T09:05:49.024000+00:00,0.24415742133842364,6,0.004256,0.878566,False
2025-06-08T09:20:41.024000+00:00,1.0000000000000029,6,0.647563,1.689307,True
2025-06-11T09:20:29.024000+00:00,1.0000000000000029,6,1.825775,9.156042,True
2025-06-13T09:06:11.025000+00:00,0.25532763355669486,6,10.778895,15.075943,False
2025-06-15T09:10:41.024000+00:00,0.042373186080976885,1,16.796128,16.796128,False
2025-06-16T09:20:51.025000+00:00,1.0000000000000029,6,9.104482,18.614417,True
2025-06-18T09:05:59.024000+00:00,0.2456152870291072,6,0.081934,4.669356,False
2025-06-18T09:22:31.024000+00:00,1.0000000000000029,6,4.171446,6.818689,True
2025-06-23T09:06:11.025000+00:00,0.25285801287112986,6,1.101177,5.802611,False
2025-06-25T09:13:31.024000+00:00,0.2474625555360314,6,0.031191,0.902835,False
2025-06-26T09:20:51.025000+00:00,1.0000000000000029,6,0.010866,8.419251,True
2025-06-28T09:05:59.024000+00:00,0.25127141443161644,5,2.068272,19.596694,False
2025-06-28T09:20:41.024000+00:00,1.0000000000000029,6,5.608208,19.507597,True
2025-07-01T09:20:29.024000+00:00,1.0000000000000022,5,6.881553,19.478592,True
2025-07-03T09:06:21.025000+00:00,0.2617619609978908,6,0.323848,8.083776,False
2025-07-05T09:10:41.024000+00:00,0.2554156765819269,6,0.059503,0.799987,False
2025-07-06T09:20:51.025000+00:00,1.0000000000000029,6,0.125328,1.562589,True
2025-07-08T09:05:59.024000+00:00,0.25325307422315047,6,0.002644,0.041267,False
2025-07-08T09:22:31.024000+00:00,1.0000000000000029,6,0.052462,0.895003,True
2025-07-11T09:20:29.025000+00:00,0.3330357862788349,1,12.328187,12.328187,False
2025-07-13T09:06:21.025000+00:00,0.2645905514046689,6,0.762845,3.807428,False
2025-07-15T09:13:31.024000+00:00,0.14323884168859627,4,0.005255,9.767374,False
2025-07-16T09:20:51.025000+00:00,1.0000000000000029,6,4.143986,11.761844,True
2025-07-21T09:20:29.024000+00:00,1.0000000000000029,6,0.085505,1.198014,True
2025-07-23T09:06:21.025000+00:00,0.26328127404963064,6,0.003381,0.039217,False
2025-07-25T09:10:41.024000+00:00,0.2568590315224309,6,0.00311,1.049905,False
2025-07-26T09:20:51.025000+00:00,1.0000000000000029,6,0.002923,0.086628,True
2025-07-28T09:05:59.024000+00:00,0.2440417859784751,6,0.142551,0.501603,False
2025-07-28T09:22:31.024000+00:00,1.0000000000000029,6,0.352975,1.853371,True
2025-08-02T09:06:11.025000+00:00,0.05673856070768597,2,4.802814,8.307162,False
2025-08-04T09:13:31.024000+00:00,0.24977323603256077,6,1.339723,8.411743,False
2025-08-07T09:05:59.024000+00:00,0.24631600311393023,6,0.430393,19.150248,False
2025-08-07T09:20:41.024000+00:00,1.0000000000000029,5,0.79448,19.206171,True
2025-08-10T09:20:29.024000+00:00,1.0000000000000029,6,0.001496,0.026281,True
